Report_Date,Fund_Code,Fund_Name,Security_Code,Security_Name,Asset_Type_1,Asset_Type_2,Asset_Type_3,Bloomberg_Sector_L1,Bloomberg_Sector_L2,GICS_L1,Country,Region,Currency,Rating,Quantity,Nominal_Amount,Market_Value_Base_Currency,Exposure_Base_Currency,Parent_Fund_Code,Parent_Fund_Name,Accounting_Code,Report_Subset
2023-06-08 00:00:00,FND001,Sigma Fund,SEC000812,Security A,A,G,N,Technology,Machinery,Utilities,Germany,Europe,CAD,CCC,1420,22092590.13,7870321.85,29237268.12,PFND04,European Parent Fund,AC03,MAIN
2024-04-28 00:00:00,FND011,Zeta Fund,SEC000813,Security F,A,I,M,Energy,Pharma,Materials,UK,North America,USD,BBB,5491,67151289.22,1028753.923,-13642713.08,PFND05,Growth Parent Fund,AC04,RESTATED
2023-09-08 00:00:00,FND016,Zeta Fund,SEC000814,Security A,D,G,M,Financials,Electric,Financials,France,North America,USD,A,929,24571631.68,6541252.782,-6715967.029,PFND05,Global Parent Fund,AC03,ADJ
2024-02-09 00:00:00,FND015,Gamma Fund,SEC000815,Security C,D,J,M,Industrials,Software,Health Care,Germany,Asia,JPY,CCC,1754,26820926.1,-4219518.988,35393769.14,PFND05,,AC04,MAIN
2023-07-12 00:00:00,FND019,Delta Fund,SEC000816,Security D,B,H,N,Technology,Metals,Energy,Netherlands,Europe,CAD,BB,16294,19604996.71,-9711381.036,17100936.55,PFND05,Global Parent Fund,AC03,ADJ
2024-05-17 00:00:00,FND013,Beta Fund,SEC000817,Security E,A,H,M,Materials,Banks,Utilities,US,Europe,GBP,AAA,15684,21760787.29,8196011.786,-223499.6413,PFND02,Growth Parent Fund,AC04,ADJ
2023-07-18 00:00:00,FND013,Zeta Fund,SEC000818,Security D,A,G,L,Materials,Oil & Gas,Health Care,UK,North America,EUR,CCC,9322,74539869.01,-3311979.677,-19295510.36,PFND02,Growth Parent Fund,AC03,ADJ
2023-06-12 00:00:00,FND008,Lambda Fund,SEC000819,Security A,C,H,N,Energy,Oil & Gas,Utilities,Netherlands,North America,CAD,BB,8052,33033466.24,-1741194.57,27343565.77,PFND03,Growth Parent Fund,AC03,ADJ
2024-11-20 00:00:00,FND010,Delta Fund,SEC000820,Security A,E,H,L,Financials,Pharma,Utilities,Italy,Europe,EUR,AAA,17657,69681115.86,4909657.969,-2921086.499,PFND04,Global Parent Fund,AC02,MAIN
2024-08-12 00:00:00,FND015,Beta Fund,SEC000821,Security D,C,F,N,Technology,Oil & Gas,Health Care,Spain,Asia,JPY,BBB,6217,21997982.62,4420676.431,-10910306.91,PFND02,European Parent Fund,AC02,MAIN
2024-01-01 00:00:00,FND008,Omega Fund,SEC000822,Security A,B,H,P,Utilities,Pharma,Utilities,Italy,Asia,USD,A,10698,4881275.812,-329364.0583,-34049915.29,PFND05,European Parent Fund,AC02,MAIN
2023-09-04 00:00:00,FND009,Alpha Fund,SEC000823,Security B,A,G,K,Industrials,Machinery,Industrials,Japan,Europe,CAD,,16932,28462505.3,-6948831.33,26805520.39,PFND02,,AC04,ADJ
2023-01-29 00:00:00,FND014,Sigma Fund,SEC000824,Security G,E,F,P,Utilities,Pharma,Information Technology,UK,Europe,CAD,AA,8242,52181824.45,-2752095.539,-29225396.62,PFND05,Growth Parent Fund,AC04,ADJ
2023-07-10 00:00:00,FND004,Alpha Fund,SEC000825,Security C,B,H,M,Technology,Oil & Gas,Industrials,Canada,North America,EUR,B,4357,28783799.42,1503713.073,25491571.63,PFND01,,AC04,MAIN
2023-10-31 00:00:00,FND003,Sigma Fund,SEC000826,Security C,D,F,O,Materials,Metals,Energy,Japan,North America,JPY,B,839,9304270.02,-9353730.006,48902277.66,,European Parent Fund,AC03,ADJ
2023-05-29 00:00:00,FND011,Beta Fund,SEC000827,Security C,B,I,L,Healthcare,Metals,Materials,Netherlands,North America,JPY,CCC,18494,59957171.04,123570.1463,45697213.82,PFND03,Growth Parent Fund,AC02,MAIN
2024-10-19 00:00:00,FND019,Delta Fund,SEC000828,Security A,E,H,L,Utilities,Oil & Gas,Energy,Italy,Europe,USD,BB,19393,74548593.41,-1487534.461,-28315824.4,,,AC04,ADJ
2023-10-23 00:00:00,FND001,Zeta Fund,SEC000829,Security A,E,H,O,Technology,Electric,Utilities,Canada,Asia,USD,B,8832,79601093.09,8416149.029,-23566892.26,PFND05,Growth Parent Fund,AC04,MAIN
2023-12-05 00:00:00,FND013,Lambda Fund,SEC000830,Security B,A,F,P,Energy,Banks,Industrials,France,Europe,JPY,B,10182,57618282.43,5749195.909,3007010.355,PFND05,Global Parent Fund,AC04,ADJ
2024-04-24 00:00:00,FND018,Alpha Fund,SEC000831,Security C,D,H,P,Healthcare,Electric,Utilities,Canada,North America,EUR,B,4560,82983298.6,-2539501.715,18104425.78,PFND05,Growth Parent Fund,AC03,RESTATED
2023-03-29 00:00:00,FND003,Omega Fund,SEC000832,Security G,E,H,N,Utilities,Electric,Health Care,UK,Europe,JPY,A,5342,17688602.86,-8672272.394,14225022.95,PFND02,,AC03,MAIN
2024-06-10 00:00:00,FND020,Sigma Fund,SEC000833,Security E,A,G,O,Technology,Electric,Materials,Italy,North America,GBP,CCC,2111,8682493.649,-4132335.007,7913986.186,PFND01,Global Parent Fund,AC04,MAIN
2024-06-12 00:00:00,FND011,Delta Fund,SEC000834,Security D,E,J,L,Utilities,Machinery,Financials,Canada,North America,EUR,BB,16518,80281034.5,-404515.3875,-8661157.21,,Global Parent Fund,AC02,MAIN
2023-05-26 00:00:00,FND020,Gamma Fund,SEC000835,Security D,A,G,L,Energy,Pharma,Financials,US,Asia,CAD,AAA,343,69311912.91,6053872.798,20572455.18,PFND01,,AC02,RESTATED
2023-05-16 00:00:00,FND017,Beta Fund,SEC000836,Security C,A,J,K,Materials,Electric,Financials,France,Europe,JPY,CCC,18392,27488644.67,1100566.076,-2786706.134,PFND05,Global Parent Fund,AC01,RESTATED
2023-11-14 00:00:00,FND010,Omega Fund,SEC000837,Security D,B,G,P,Healthcare,Machinery,Energy,France,North America,JPY,AA,15089,54984728.66,4533141.822,31613911.2,PFND02,,AC02,ADJ
2023-11-24 00:00:00,FND017,Alpha Fund,SEC000838,Security C,B,J,L,Materials,Pharma,Information Technology,US,Asia,GBP,BB,3967,23162406.34,-3426854.966,39689518.25,PFND02,Global Parent Fund,AC04,RESTATED
2023-08-31 00:00:00,FND007,Sigma Fund,SEC000839,Security G,B,I,O,Utilities,Banks,Materials,France,North America,EUR,BB,6418,15233456.51,-5603060.151,28764747.49,,,AC04,RESTATED
2023-02-05 00:00:00,FND003,Lambda Fund,SEC000840,Security C,B,I,O,Financials,Oil & Gas,Health Care,US,Asia,JPY,A,19353,78392889.05,-5571932.388,40061495.17,PFND03,,AC02,ADJ
2024-01-04 00:00:00,FND005,Gamma Fund,SEC000841,Security F,A,H,K,Technology,Pharma,Financials,UK,Asia,GBP,,1924,98768986.84,-3792005.639,31893539.09,PFND04,European Parent Fund,AC02,MAIN
2024-03-24 00:00:00,FND018,Omega Fund,SEC000842,Security E,B,F,M,Industrials,Metals,Materials,Italy,Asia,JPY,A,18073,44614384.21,2451595.292,37721992.75,PFND04,,AC04,ADJ
2024-02-10 00:00:00,FND005,Delta Fund,SEC000843,Security C,E,J,K,Technology,Pharma,Financials,US,North America,GBP,A,16356,16569355.06,-8192159.173,23952050.54,PFND05,,AC04,MAIN
2023-06-08 00:00:00,FND019,Zeta Fund,SEC000844,Security D,D,G,K,Technology,Machinery,Health Care,France,Asia,JPY,BB,15131,71831857.13,2166988.964,-36382680.7,PFND03,Growth Parent Fund,AC04,MAIN
2023-03-15 00:00:00,FND007,Omega Fund,SEC000845,Security D,A,G,L,Utilities,Oil & Gas,Industrials,Netherlands,North America,JPY,AAA,19665,15144754.44,474260.3203,11526756.6,PFND03,Global Parent Fund,AC04,ADJ
2024-11-28 00:00:00,FND010,Lambda Fund,SEC000846,Security D,B,G,L,Healthcare,Banks,Industrials,Netherlands,Asia,GBP,CCC,7540,28161862.32,2784962.149,-9309014.043,PFND01,Growth Parent Fund,AC04,MAIN
2024-07-11 00:00:00,FND006,Gamma Fund,SEC000847,Security G,C,F,L,Utilities,Software,Industrials,Italy,Asia,CAD,BBB,5991,23797526.61,1139221.47,42527120.21,PFND01,,AC02,RESTATED
2023-05-18 00:00:00,FND005,Delta Fund,SEC000848,Security A,A,H,N,Healthcare,Pharma,Health Care,Netherlands,North America,CAD,BB,8383,88955404.01,6367059.498,-22710560.11,PFND04,Growth Parent Fund,AC03,RESTATED
2024-10-03 00:00:00,FND017,Zeta Fund,SEC000849,Security E,B,G,M,Materials,Oil & Gas,Energy,Germany,Asia,JPY,AA,6799,30949826.44,-1078754.751,21257732.72,PFND02,Growth Parent Fund,AC04,RESTATED
2023-01-17 00:00:00,FND016,Delta Fund,SEC000850,Security G,D,G,O,Materials,Banks,Materials,US,North America,USD,A,97,75523317.13,211731.7935,-20175306.32,PFND03,Global Parent Fund,AC02,RESTATED
2024-10-17 00:00:00,FND012,Sigma Fund,SEC000851,Security C,C,G,P,Financials,Oil & Gas,Financials,Japan,Asia,USD,AA,16542,13778224.35,-2569778.521,-26774839.82,PFND03,European Parent Fund,AC03,ADJ
2024-05-09 00:00:00,FND006,Alpha Fund,SEC000852,Security F,C,G,K,Materials,Software,Utilities,France,Asia,EUR,,11474,81858174.83,8845061.642,-25536604.77,PFND01,Global Parent Fund,AC03,RESTATED
2024-09-10 00:00:00,FND012,Zeta Fund,SEC000853,Security G,B,H,P,Industrials,Oil & Gas,Industrials,Germany,Asia,EUR,AA,15496,27923811.75,2787009.421,-19658508.92,PFND01,European Parent Fund,AC04,RESTATED
2023-08-07 00:00:00,FND010,Zeta Fund,SEC000854,Security E,C,J,N,Healthcare,Banks,Industrials,France,North America,USD,B,9906,24853418.61,5431193.354,3345700.206,PFND01,Global Parent Fund,AC02,ADJ
2024-09-25 00:00:00,FND004,Delta Fund,SEC000855,Security B,C,H,K,Industrials,Pharma,Health Care,Japan,Asia,JPY,BB,9423,49492614.24,-952482.5777,46307033.12,PFND03,,AC02,RESTATED
2023-02-05 00:00:00,FND015,Sigma Fund,SEC000856,Security E,D,J,N,Healthcare,Oil & Gas,Energy,Netherlands,Asia,EUR,AA,13508,43900840.09,5257318.549,31415075.15,PFND05,Growth Parent Fund,AC02,MAIN
2023-01-20 00:00:00,FND008,Gamma Fund,SEC000857,Security C,E,G,L,Energy,Software,Financials,Germany,Asia,USD,BBB,14995,29310645.42,7171014.147,-28949109.96,PFND05,European Parent Fund,AC01,RESTATED
2023-03-11 00:00:00,FND011,Gamma Fund,SEC000858,Security F,C,H,L,Materials,Machinery,Energy,Netherlands,Asia,JPY,B,8523,22293809.08,-9540778.039,-34741453.5,PFND01,,AC04,RESTATED
2024-08-01 00:00:00,FND015,Gamma Fund,SEC000859,Security A,A,G,P,Materials,Pharma,Materials,Netherlands,Asia,EUR,B,8878,73313584.61,5848768.969,-41476033,,Global Parent Fund,AC02,ADJ
2024-04-25 00:00:00,FND008,Delta Fund,SEC000860,Security B,E,F,P,Healthcare,Oil & Gas,Financials,Netherlands,Europe,USD,A,14904,89997381.62,-7347045.791,-34038388.72,,European Parent Fund,AC02,RESTATED
2023-02-01 00:00:00,FND006,Zeta Fund,SEC000861,Security F,E,F,P,Utilities,Pharma,Information Technology,UK,Europe,GBP,,2263,81757626.14,-9294180.972,49117181.93,PFND03,European Parent Fund,AC01,MAIN
2024-06-07 00:00:00,FND006,Beta Fund,SEC000862,Security C,B,H,M,Materials,Machinery,Materials,Germany,Europe,CAD,BB,16579,80329346.39,4672008.625,-17442956.36,PFND04,Global Parent Fund,AC03,ADJ
2024-12-27 00:00:00,FND001,Gamma Fund,SEC000863,Security A,C,H,N,Industrials,Oil & Gas,Energy,Spain,Asia,USD,B,2022,60792848.19,6574320.91,-26284945.48,PFND04,Global Parent Fund,AC03,MAIN
2023-01-22 00:00:00,FND001,Sigma Fund,SEC000864,Security F,B,F,O,Healthcare,Electric,Health Care,Netherlands,Europe,CAD,,9655,360608.891,-4673842.395,41623768.15,,,AC04,ADJ
2024-07-09 00:00:00,FND011,Omega Fund,SEC000865,Security E,E,I,N,Industrials,Software,Information Technology,Canada,Asia,CAD,AAA,10069,27306838.69,-7723554.368,-1990115.51,PFND05,Global Parent Fund,AC04,RESTATED
2023-01-02 00:00:00,FND014,Sigma Fund,SEC000866,Security G,B,F,L,Financials,Machinery,Information Technology,Canada,Europe,GBP,AA,18556,84391809.88,3652719.438,-13688359.62,,Growth Parent Fund,AC04,RESTATED
2024-10-16 00:00:00,FND012,Gamma Fund,SEC000867,Security E,B,H,M,Materials,Machinery,Financials,Spain,Europe,JPY,AAA,3351,35215922.76,-1750354.038,-30838829.12,PFND04,Growth Parent Fund,AC02,ADJ
2024-08-17 00:00:00,FND020,Delta Fund,SEC000868,Security G,E,J,P,Materials,Pharma,Utilities,Spain,Asia,EUR,B,17109,48816162.61,-6778937.817,-25698148.36,PFND02,Growth Parent Fund,AC02,MAIN
2024-03-15 00:00:00,FND011,Delta Fund,SEC000869,Security C,D,J,L,Technology,Software,Industrials,Canada,Asia,USD,,17963,41101126.27,-764792.8609,12926878.42,,,AC02,MAIN
2023-06-13 00:00:00,FND016,Delta Fund,SEC000870,Security F,B,F,N,Technology,Oil & Gas,Health Care,Canada,North America,GBP,A,11569,19134110.73,-6459956.383,-5436865.348,PFND05,Growth Parent Fund,AC02,MAIN
2023-05-19 00:00:00,FND017,Delta Fund,SEC000871,Security D,D,H,M,Technology,Machinery,Materials,Canada,North America,EUR,AA,9963,6812398.087,6163632.053,26948558.1,PFND03,Growth Parent Fund,AC03,MAIN
2024-09-26 00:00:00,FND011,Omega Fund,SEC000872,Security C,B,H,N,Energy,Oil & Gas,Information Technology,US,North America,USD,AA,4105,39261715.05,-2815281.332,4303558.27,PFND05,European Parent Fund,AC02,RESTATED
2024-11-20 00:00:00,FND003,Gamma Fund,SEC000873,Security G,D,J,P,Financials,Banks,Utilities,Spain,Europe,JPY,AA,6084,10264605.39,2618319.801,-7738969.619,,Growth Parent Fund,AC01,RESTATED
2023-01-07 00:00:00,FND001,Beta Fund,SEC000874,Security A,E,J,P,Financials,Electric,Materials,Italy,North America,EUR,AAA,12556,73133809.73,3867084.668,12383401.62,PFND01,,AC02,ADJ
2023-09-24 00:00:00,FND013,Zeta Fund,SEC000875,Security G,A,J,O,Industrials,Software,Financials,France,Asia,CAD,B,16006,6639562.649,-3777337.258,-10367116.51,PFND01,Global Parent Fund,AC04,ADJ
2023-06-24 00:00:00,FND007,Alpha Fund,SEC000876,Security A,A,I,L,Healthcare,Electric,Information Technology,UK,Europe,JPY,,9631,57710780.99,2802532.654,-222005.7988,PFND04,,AC03,ADJ
2024-09-21 00:00:00,FND002,Zeta Fund,SEC000877,Security F,B,H,L,Technology,Electric,Financials,France,Asia,CAD,AA,11344,15357291.68,-6717406.436,-19126621.78,PFND03,,AC03,RESTATED
2024-06-03 00:00:00,FND007,Alpha Fund,SEC000878,Security D,D,I,N,Utilities,Machinery,Information Technology,Canada,Europe,USD,,2394,93879243.31,2517112.586,-36654130.91,PFND05,European Parent Fund,AC02,MAIN
2023-11-16 00:00:00,FND016,Lambda Fund,SEC000879,Security C,C,G,N,Utilities,Software,Information Technology,Italy,Asia,CAD,CCC,1491,93058137,-7988373.535,-4692575.132,PFND03,Growth Parent Fund,AC03,RESTATED
2023-08-10 00:00:00,FND016,Alpha Fund,SEC000880,Security G,B,F,N,Utilities,Banks,Energy,Spain,Asia,GBP,B,17041,55373433.17,4981020.485,-33422681.26,PFND05,,AC02,MAIN
2023-04-17 00:00:00,FND008,Omega Fund,SEC000881,Security C,E,J,L,Healthcare,Metals,Financials,UK,Asia,CAD,BB,19843,23404527.56,-4420381.514,41653762.72,PFND02,European Parent Fund,AC03,RESTATED
2023-06-23 00:00:00,FND020,Omega Fund,SEC000882,Security E,C,H,K,Utilities,Banks,Industrials,UK,Asia,JPY,AAA,3868,72520888.35,9024436.303,-21556369.72,PFND05,,AC02,ADJ
2023-02-14 00:00:00,FND015,Sigma Fund,SEC000883,Security G,B,G,N,Materials,Electric,Materials,UK,Asia,CAD,BBB,14999,35316743.95,-5329222.51,676452.4629,PFND05,,AC01,MAIN
2024-12-13 00:00:00,FND016,Delta Fund,SEC000884,Security C,E,I,P,Materials,Banks,Industrials,Germany,Asia,EUR,BBB,6253,42192851.48,-6279371.612,-46716134.96,PFND03,Global Parent Fund,AC03,ADJ
2023-08-06 00:00:00,FND005,Beta Fund,SEC000885,Security C,D,H,N,Energy,Metals,Information Technology,US,Europe,EUR,BBB,10900,31151637.26,6261872.185,13556132.37,,,AC02,RESTATED
2024-06-27 00:00:00,FND014,Beta Fund,SEC000886,Security A,C,J,K,Utilities,Electric,Materials,Japan,Europe,CAD,CCC,6696,95055457.27,-6949645.085,-6788681.583,PFND03,,AC03,RESTATED
2023-03-30 00:00:00,FND007,Lambda Fund,SEC000887,Security D,B,F,M,Healthcare,Metals,Health Care,France,Europe,USD,BBB,9097,55493779.55,-2515294.811,-13829957.04,PFND01,,AC03,MAIN
2024-08-13 00:00:00,FND009,Gamma Fund,SEC000888,Security A,A,G,L,Energy,Software,Information Technology,US,Asia,USD,B,16782,99078649.93,-2493191.247,34176239.11,PFND01,Growth Parent Fund,AC04,RESTATED
2024-07-23 00:00:00,FND018,Alpha Fund,SEC000889,Security D,E,F,O,Industrials,Electric,Energy,Netherlands,North America,GBP,B,19704,43084240.27,9952526.153,-20765402.5,PFND04,Global Parent Fund,AC01,RESTATED
2023-12-02 00:00:00,FND014,Sigma Fund,SEC000890,Security B,A,F,L,Healthcare,Electric,Energy,Canada,Asia,JPY,,4983,6290560.636,-3362056.523,40728326.82,PFND04,,AC01,ADJ
2024-06-06 00:00:00,FND020,Lambda Fund,SEC000891,Security C,C,F,P,Industrials,Electric,Information Technology,Italy,North America,USD,,10965,4187942.024,-2049844.472,-46478260.19,,,AC01,MAIN
2024-02-22 00:00:00,FND003,Alpha Fund,SEC000892,Security F,A,J,K,Technology,Banks,Utilities,Germany,North America,CAD,BB,418,2874946.935,9856843.668,-24353443.8,PFND03,Global Parent Fund,AC01,RESTATED
2023-03-16 00:00:00,FND011,Zeta Fund,SEC000893,Security B,A,I,K,Financials,Electric,Financials,France,Asia,JPY,A,4591,51692242.11,840928.3979,-33854508.85,PFND03,Global Parent Fund,AC04,MAIN
2024-10-01 00:00:00,FND009,Omega Fund,SEC000894,Security A,E,G,N,Energy,Electric,Information Technology,Spain,North America,GBP,BBB,3697,30418086.04,-1089608.243,-37690305.37,PFND02,Global Parent Fund,AC01,RESTATED
2023-08-23 00:00:00,FND019,Sigma Fund,SEC000895,Security F,D,I,N,Utilities,Machinery,Utilities,Netherlands,Asia,USD,BB,10435,32088840.41,5270299.673,-19232195.32,PFND04,European Parent Fund,AC02,MAIN
2023-11-01 00:00:00,FND018,Sigma Fund,SEC000896,Security B,C,I,N,Financials,Banks,Industrials,US,North America,EUR,A,15042,8576637.244,4094014.782,25208793.69,,European Parent Fund,AC03,MAIN
2024-04-20 00:00:00,FND016,Sigma Fund,SEC000897,Security A,E,J,K,Utilities,Electric,Utilities,Spain,Asia,CAD,AA,12000,53902528.1,4646014.003,-32730403.04,,,AC04,MAIN
2023-02-19 00:00:00,FND020,Gamma Fund,SEC000898,Security G,A,J,K,Industrials,Metals,Information Technology,Italy,Europe,JPY,AA,7463,99006903.53,-3205294.504,2635455.529,PFND02,European Parent Fund,AC01,ADJ
2023-01-30 00:00:00,FND017,Alpha Fund,SEC000899,Security G,A,H,O,Energy,Oil & Gas,Industrials,UK,Asia,USD,,1625,34987096.51,893598.5972,-35815089.75,PFND01,Growth Parent Fund,AC04,MAIN
2023-01-09 00:00:00,FND001,Gamma Fund,SEC000900,Security G,B,I,O,Technology,Oil & Gas,Financials,UK,Asia,JPY,B,6187,16498750.6,-8905690.576,-43446284.06,PFND03,Global Parent Fund,AC02,RESTATED
2023-09-12 00:00:00,FND005,Gamma Fund,SEC000901,Security D,B,G,P,Energy,Banks,Industrials,Spain,Asia,JPY,BBB,6484,12180955.14,8163722.382,-49146451.67,PFND04,European Parent Fund,AC02,ADJ
2024-09-16 00:00:00,FND015,Beta Fund,SEC000902,Security C,E,I,M,Energy,Oil & Gas,Materials,Japan,North America,JPY,CCC,10870,38221503.17,292880.2027,-24761837.9,PFND02,Global Parent Fund,AC04,ADJ
2024-04-01 00:00:00,FND011,Alpha Fund,SEC000903,Security G,E,F,L,Industrials,Software,Information Technology,Netherlands,Europe,USD,BBB,19344,31100760.9,-3274823.524,-35496445.49,PFND01,Growth Parent Fund,AC03,ADJ
2024-08-22 00:00:00,FND006,Alpha Fund,SEC000904,Security B,B,J,P,Healthcare,Metals,Information Technology,Netherlands,Asia,CAD,B,13058,26029847.6,-9022781.31,45872861.26,PFND05,European Parent Fund,AC01,MAIN
2023-09-13 00:00:00,FND016,Omega Fund,SEC000905,Security G,B,F,P,Industrials,Machinery,Energy,Italy,Asia,EUR,AAA,7001,37711421.98,-4406364.295,-35331234.04,PFND02,Global Parent Fund,AC03,MAIN
2023-10-20 00:00:00,FND001,Beta Fund,SEC000906,Security A,E,I,K,Materials,Electric,Information Technology,UK,North America,CAD,CCC,5068,93411237.99,1324221.99,1714367.338,PFND03,European Parent Fund,AC02,ADJ
2024-03-12 00:00:00,FND009,Alpha Fund,SEC000907,Security B,D,F,N,Energy,Pharma,Information Technology,Germany,North America,USD,B,2804,54326245.97,452707.3366,3051447.646,PFND03,,AC04,ADJ
2024-07-28 00:00:00,FND010,Beta Fund,SEC000908,Security F,B,I,P,Utilities,Software,Utilities,UK,Europe,JPY,,872,45232330.18,1719616.643,9113221.647,,,AC04,MAIN
2024-02-05 00:00:00,FND004,Lambda Fund,SEC000909,Security D,B,J,M,Industrials,Banks,Financials,Spain,Asia,CAD,A,3264,88552290.47,-5341277.074,44983903.64,PFND05,European Parent Fund,AC02,RESTATED
2023-11-29 00:00:00,FND016,Beta Fund,SEC000910,Security C,C,F,P,Financials,Metals,Financials,Germany,Asia,GBP,BBB,19863,83901206.58,1707511.603,7733924.641,PFND02,Global Parent Fund,AC02,MAIN
2023-08-19 00:00:00,FND007,Delta Fund,SEC000911,Security B,D,F,O,Energy,Software,Energy,France,Asia,JPY,AA,7742,1371521.563,-3705125.639,-15140004.8,PFND02,Growth Parent Fund,AC02,ADJ
2023-02-19 00:00:00,FND005,Lambda Fund,SEC000912,Security B,E,G,P,Technology,Metals,Materials,France,Europe,EUR,B,7128,57853444.74,6523431.796,-2310288.672,PFND02,Global Parent Fund,AC04,RESTATED
2024-07-27 00:00:00,FND008,Omega Fund,SEC000913,Security C,E,G,L,Industrials,Oil & Gas,Financials,UK,North America,JPY,B,19079,83204969.28,1247791.191,33462859.31,PFND02,European Parent Fund,AC03,ADJ
2024-05-12 00:00:00,FND005,Gamma Fund,SEC000914,Security A,A,G,N,Industrials,Machinery,Information Technology,US,Asia,JPY,AA,1125,52654192.09,-5011895.951,4026649.697,PFND05,Global Parent Fund,AC04,ADJ
2024-04-05 00:00:00,FND010,Omega Fund,SEC000915,Security F,C,G,K,Technology,Pharma,Financials,Netherlands,Asia,JPY,AA,9090,73377855.26,-3235459.772,-46273660.15,PFND04,Growth Parent Fund,AC03,MAIN
2024-03-13 00:00:00,FND004,Gamma Fund,SEC000916,Security D,E,H,L,Materials,Software,Health Care,Spain,North America,CAD,,11834,68571031.92,-7819021.269,5918574.069,PFND03,Global Parent Fund,AC01,ADJ
2024-02-23 00:00:00,FND015,Gamma Fund,SEC000917,Security B,A,I,O,Healthcare,Electric,Health Care,Spain,Asia,GBP,AAA,11095,96721909.84,4772527.547,17636246.86,PFND01,Global Parent Fund,AC02,ADJ
2024-09-16 00:00:00,FND019,Lambda Fund,SEC000918,Security A,D,F,P,Materials,Banks,Materials,Japan,North America,CAD,AAA,13276,8466451.022,-3024701.151,-28323934.14,PFND05,Growth Parent Fund,AC03,RESTATED
2024-12-10 00:00:00,FND003,Alpha Fund,SEC000919,Security D,D,J,O,Financials,Oil & Gas,Health Care,Italy,Europe,EUR,BBB,1536,97505024.72,-551274.9037,13870195.71,PFND05,,AC02,RESTATED
2023-03-22 00:00:00,FND007,Beta Fund,SEC000920,Security B,B,G,L,Utilities,Oil & Gas,Materials,France,Europe,JPY,B,4157,19902439.39,-5112865.363,-14800355.74,,Growth Parent Fund,AC04,MAIN
2024-11-06 00:00:00,FND002,Beta Fund,SEC000921,Security A,C,F,O,Utilities,Oil & Gas,Materials,Netherlands,Europe,GBP,A,16800,88925604.13,4852508.192,33946975.8,PFND05,,AC03,MAIN
2024-06-22 00:00:00,FND015,Beta Fund,SEC000922,Security D,A,I,O,Industrials,Machinery,Financials,Netherlands,Asia,CAD,AAA,13566,39935431.7,7753140.474,-20912930.47,PFND02,European Parent Fund,AC03,ADJ
